19:30,11 Мая 2024,А5,350-400,Мареев Н,Амеличкин И,3 : 1,(11-4 6-11 11-8 11-4),https://tt.sport-liga.pro/games/322512
19:30,11 Мая 2024,А5,350-400,Земит И,Амеличкин И,2 : 3,(8-11 10-12 11-8 11-7 9-11),https://tt.sport-liga.pro/games/322838
19:30,11 Мая 2024,А5,350-400,Мареев Н,Талтыкин М,3 : 1,(11-8 11-4 8-11 11-5),https://tt.sport-liga.pro/games/322839
19:45,11 Мая 2024,А6,900-1000,Ченцов А,Желубенков Ал-р,2 : 3,(11-7 11-9 9-11 7-11 3-11),https://tt.sport-liga.pro/games/322541
19:45,11 Мая 2024,А6,900-1000,Салкин Р,Пищук Д,3 : 2,(5-11 11-6 12-10 5-11 11-5),https://tt.sport-liga.pro/games/322542
19:45,11 Мая 2024,А6,900-1000,Желубенков Ал-р,Салкин Р,0 : 3,(5-11 9-11 8-11),https://tt.sport-liga.pro/games/322543
19:45,11 Мая 2024,А6,900-1000,Пищук Д,Ченцов А,3 : 1,(11-9 8-11 11-9 11-9),https://tt.sport-liga.pro/games/322544
19:45,11 Мая 2024,А6,900-1000,Ченцов А,Салкин Р,1 : 3,(12-10 5-11 7-11 4-11),https://tt.sport-liga.pro/games/322545
19:45,11 Мая 2024,А6,900-1000,Желубенков Ал-р,Пищук Д,3 : 1,(10-12 11-6 13-11 11-6),https://tt.sport-liga.pro/games/322546
19:45,11 Мая 2024,А6,900-1000,Пищук Д,Ченцов А,3 : 0,(11-6 11-7 11-7),https://tt.sport-liga.pro/games/322840
19:45,11 Мая 2024,А6,900-1000,Салкин Р,Желубенков Ал-р,2 : 3,(5-11 11-6 7-11 11-5 7-11),https://tt.sport-liga.pro/games/322841
19:45,11 Мая 2024,А4,600-700,Головачев Э,Базилевский В,2 : 3,(6-11 3-11 11-8 11-5 9-11),https://tt.sport-liga.pro/games/322473
19:45,11 Мая 2024,А4,600-700,Чахур В,Клавденков А,2 : 3,(9-11 4-11 11-6 12-10 15-17),https://tt.sport-liga.pro/games/322474
19:45,11 Мая 2024,А4,600-700,Базилевский В,Чахур В,1 : 3,(10-12 14-16 11-7 8-11),https://tt.sport-liga.pro/games/322475
19:45,11 Мая 2024,А4,600-700,Клавденков А,Головачев Э,2 : 3,(13-11 12-14 10-12 11-8 8-11),https://tt.sport-liga.pro/games/322476
19:45,11 Мая 2024,А4,600-700,Головачев Э,Чахур В,0 : 3,(14-16 3-11 9-11),https://tt.sport-liga.pro/games/322477
19:45,11 Мая 2024,А4,600-700,Базилевский В,Клавденков А,3 : 1,(11-7 11-5 6-11 12-10),https://tt.sport-liga.pro/games/322478
19:45,11 Мая 2024,А4,600-700,Клавденков А,Головачев Э,3 : 2,(8-11 11-5 6-11 11-8 11-6),https://tt.sport-liga.pro/games/322848
19:45,11 Мая 2024,А4,600-700,Чахур В,Базилевский В,3 : 2,(11-9 9-11 4-11 11-8 11-8),https://tt.sport-liga.pro/games/322849
20:00,11 Мая 2024,А3,550-600,Разинков Д,Михеев Д,3 : 1,(11-8 6-11 11-8 11-5),https://tt.sport-liga.pro/games/322449
20:00,11 Мая 2024,А3,550-600,Харченко Е,Боев А-н,0 : 3,(5-11 3-11 6-11),https://tt.sport-liga.pro/games/322450
20:00,11 Мая 2024,А3,550-600,Михеев Д,Харченко Е,2 : 3,(8-11 7-11 11-9 15-13 6-11),https://tt.sport-liga.pro/games/322451
20:00,11 Мая 2024,А3,550-600,Боев А-н,Разинков Д,3 : 1,(11-8 11-4 5-11 14-12),https://tt.sport-liga.pro/games/322452
20:00,11 Мая 2024,А3,550-600,Разинков Д,Харченко Е,3 : 1,(11-5 11-8 9-11 11-5),https://tt.sport-liga.pro/games/322453
20:00,11 Мая 2024,А3,550-600,Михеев Д,Боев А-н,0 : 3,(2-11 9-11 8-11),https://tt.sport-liga.pro/games/322454
20:00,11 Мая 2024,А3,550-600,Харченко Е,Михеев Д,3 : 1,(8-11 12-10 11-4 11-9),https://tt.sport-liga.pro/games/322846
20:00,11 Мая 2024,А3,550-600,Боев А-н,Разинков Д,3 : 2,(13-11 6-11 9-11 11-6 11-6),https://tt.sport-liga.pro/games/322847
20:00,11 Мая 2024,А9,400-450,Шершнев А,Лбов Ю,0 : 3,(9-11 8-11 8-11),https://tt.sport-liga.pro/games/322569
20:00,11 Мая 2024,А9,400-450,Трошкин А,Мухамеджанов М,3 : 2,(14-16 6-11 11-3 11-5 11-2),https://tt.sport-liga.pro/games/322570
20:00,11 Мая 2024,А9,400-450,Лбов Ю,Трошкин А,3 : 2,(7-11 4-11 11-9 11-2 13-11),https://tt.sport-liga.pro/games/322571
20:00,11 Мая 2024,А9,400-450,Мухамеджанов М,Шершнев А,2 : 3,(5-11 13-11 8-11 11-5 8-11),https://tt.sport-liga.pro/games/322572
20:00,11 Мая 2024,А9,400-450,Шершнев А,Трошкин А,2 : 3,(9-11 12-10 14-12 9-11 9-11),https://tt.sport-liga.pro/games/322573
20:00,11 Мая 2024,А9,400-450,Лбов Ю,Мухамеджанов М,3 : 1,(11-8 11-5 7-11 11-8),https://tt.sport-liga.pro/games/322574
20:00,11 Мая 2024,А9,400-450,Шершнев А,Мухамеджанов М,0 : 3,(10-12 4-11 7-11),https://tt.sport-liga.pro/games/322842
20:00,11 Мая 2024,А9,400-450,Лбов Ю,Трошкин А,0 : 3,(9-11 5-11 9-11),https://tt.sport-liga.pro/games/322843
20:00,11 Мая 2024,А15,550-600,Мартычан И,Кошель В,0 : 3,(7-11 10-12 6-11),https://tt.sport-liga.pro/games/322593
20:00,11 Мая 2024,А15,550-600,Девятников Д,Кулеш А,3 : 1,(11-8 11-7 8-11 11-9),https://tt.sport-liga.pro/games/322594
20:00,11 Мая 2024,А15,550-600,Кошель В,Девятников Д,3 : 0,(13-11 11-8 11-6),https://tt.sport-liga.pro/games/322595
20:00,11 Мая 2024,А15,550-600,Кулеш А,Мартычан И,0 : 3,(8-11 8-11 8-11),https://tt.sport-liga.pro/games/322596
20:00,11 Мая 2024,А15,550-600,Мартычан И,Девятников Д,3 : 2,(5-11 4-11 11-5 12-10 11-8),https://tt.sport-liga.pro/games/322597
20:00,11 Мая 2024,А15,550-600,Кошель В,Кулеш А,3 : 1,(13-11 7-11 11-4 11-7),https://tt.sport-liga.pro/games/322598
20:00,11 Мая 2024,А15,550-600,Девятников Д,Кулеш А,3 : 2,(4-11 11-5 6-11 11-6 11-7),https://tt.sport-liga.pro/games/322844
20:00,11 Мая 2024,А15,550-600,Кошель В,Мартычан И,3 : 1,(11-5 7-11 11-5 11-6),https://tt.sport-liga.pro/games/322845
